DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance,PAX
2012-03-01,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,14.5555555556,11.59686076,487.1388146758657,1
2012-08-09,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,11.08,7.3650073546,1181.33694316503,1
2011-12-13,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.4285714286,9.83353510689,487.1388146758657,1
2011-10-12,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,5.07692307692,3.77406806292,323.3318296838956,1
2012-01-18,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,12.96,8.89981273211,487.1388146758657,1
2011-09-05,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,13.1111111111,8.1161440889,1560.8617188022474,1
2012-04-12,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,6.692307692309999,8.086868114260001,323.3318296838956,1
2012-02-27,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.529411764710001,5.64709711997,1013.6221962809236,1
2012-11-26,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,5.07692307692,3.77406806292,323.3318296838956,1
2012-08-01,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,6.583333333330001,7.216878364869999,323.3318296838956,1
2011-09-26,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,12.68,8.22962129546,1560.8617188022474,1
2012-02-17,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,9.84210526316,6.962304518660001,487.1388146758657,1
2012-07-30,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,17.7777777778,11.048234794,4955.860857969597,1
2012-04-16,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,14.5769230769,11.552222563399999,5403.554833417769,1
2012-08-27,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,15.870967741900001,11.7380916549,487.1388146758657,1
2012-06-22,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,16.125,12.0636751475,487.1388146758657,1
2012-01-29,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,14.333333333299999,10.229549264800001,4955.860857969597,1
2012-05-02,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,12.166666666700001,10.7447324472,1181.33694316503,1
2012-10-13,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,17.0,11.217333525799999,4955.860857969597,1
2012-11-15,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,9.9,6.60860682826,1013.6221962809236,1
2011-11-10,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,11.173913043499999,8.65317689382,1560.8617188022474,1
2012-10-26,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,13.0,7.937253933189999,1560.8617188022474,1
2012-02-10,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,17.9032258065,13.345048616600002,4955.860857969597,1
2013-02-13,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,4.777777777780001,4.11636301174,323.3318296838956,1
2012-11-28,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,5.92857142857,4.69802390069,323.3318296838956,1
2012-02-14,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,12.0,9.315718367130001,4955.860857969597,1
2012-04-10,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,17.428571428599998,12.2912826935,487.1388146758657,1
2012-05-31,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,12.653846153800002,9.41463672243,487.1388146758657,1
2012-10-19,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,19.2307692308,13.0211599824,5403.554833417769,1
2011-09-21,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,7.8,7.83034390779,323.3318296838956,1
2012-08-02,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,12.083333333299999,8.0104098938,591.2192684676627,1
2013-01-17,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,16.911764705899998,11.9832399298,487.1388146758657,1
2012-12-05,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,13.0,11.2094680477,1181.33694316503,1
2013-02-14,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,11.956521739100001,8.05931567628,1181.33694316503,1
2011-09-25,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,12.1111111111,8.01121009458,5403.554833417769,1
2012-10-03,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,6.8,6.1667310164,323.3318296838956,1
2013-01-16,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,18.5945945946,13.200293472,4955.860857969597,1
2012-09-19,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,5.36363636364,4.056420275880001,323.3318296838956,1
2012-05-02,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.5483870968,11.2066608458,4955.860857969597,1
2012-05-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,13.6363636364,11.5574978943,1013.6221962809236,1
2012-06-20,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,13.4782608696,11.098196271199999,591.2192684676627,1
2012-02-23,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,4.0909090909099985,3.17661912903,323.3318296838956,1
2011-09-08,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,7.0,6.175990377490001,323.3318296838956,1
2013-01-22,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,17.0909090909,12.8874057619,4955.860857969597,1
2012-05-14,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.652173913,9.04337374522,1013.6221962809236,1
2011-09-19,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,14.0322580645,9.03874574989,487.1388146758657,1
2011-09-12,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,12.9285714286,8.74294878397,377.6032638053681,1
2012-07-16,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,19.175,12.697440687,4955.860857969597,1
2011-10-23,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,13.1153846154,8.49624351382,1560.8617188022474,1
2012-04-30,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,18.7567567568,13.429663281600002,4955.860857969597,1
2012-12-18,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,5.916666666669999,4.27377485546,323.3318296838956,1
2011-11-18,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,15.84375,9.93887569094,4955.860857969597,1
2012-07-25,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,18.5,12.5714176027,5403.554833417769,1
2011-11-09,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,12.8846153846,9.80745399409,487.1388146758657,1
2012-01-16,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,13.846153846199998,9.970726383539999,5403.554833417769,1
2013-01-14,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,16.0967741935,12.4347760701,4955.860857969597,1
2012-09-23,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,20.465116279100002,13.250963733499999,5403.554833417769,1
2011-11-18,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,10.4,7.59085322158,5403.554833417769,1
2011-10-11,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,7.0,7.65941686205,323.3318296838956,1
2011-12-05,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.0,11.4267855748,4955.860857969597,1
2012-01-08,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,18.5675675676,13.0096983921,4955.860857969597,1
2012-04-04,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,16.9411764706,11.6513523119,4955.860857969597,1
2011-10-13,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,11.625,8.621573043189999,1560.8617188022474,1
2012-11-30,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,17.388888888900002,11.8858325696,4955.860857969597,1
2011-09-20,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,12.6785714286,8.41538965638,5403.554833417769,1
2011-10-28,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.517241379300001,9.32975535453,487.1388146758657,1
2012-05-23,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,6.07142857143,4.98404046339,323.3318296838956,1
2012-06-19,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,18.2727272727,13.2647859182,4955.860857969597,1
2011-10-10,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,14.3225806452,9.47061102138,1560.8617188022474,1
2011-11-15,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,11.956521739100001,8.57839919835,5403.554833417769,1
2012-09-30,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,11.52,7.97976607844,1560.8617188022474,1
2011-10-21,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,11.1818181818,7.88993550361,1560.8617188022474,1
2011-10-21,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,15.9411764706,10.3395128438,4955.860857969597,1
2012-07-31,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,10.0434782609,6.711443828330001,1560.8617188022474,1
2012-02-22,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,17.1935483871,13.835749238399998,4955.860857969597,1
2012-11-09,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,17.125,12.1250207848,4955.860857969597,1
2012-10-02,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,6.166666666669999,5.13160143945,323.3318296838956,1
2012-02-21,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,13.1153846154,10.2071618899,4955.860857969597,1
2012-06-14,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,12.72,8.58059826974,3390.7244973177953,1
2012-02-27,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.347826087,7.33985815848,3390.7244973177953,1
2011-11-18,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,7.1428571428600005,7.38873511458,323.3318296838956,1
2011-10-02,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,14.71875,9.60253452766,4955.860857969597,1
2012-10-11,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,14.48,11.445959985999998,1560.8617188022474,1
2012-05-17,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.00518100000002,13.2307692308,10.6181267361,1879.7523868796686,1
2012-02-29,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,12.5217391304,10.870600741199999,1560.8617188022474,1
2012-12-10,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,10.6956521739,7.962610253889999,1181.33694316503,1
2011-10-25,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,15.580645161300001,10.7013213936,4955.860857969597,1
2012-08-06,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,16.1470588235,10.871515054100001,487.1388146758657,1
2012-03-23,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,16.46875,12.1654836293,4955.860857969597,1
2012-03-26,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,12.72,10.2531296035,487.1388146758657,1
2012-10-09,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,14.9666666667,11.3971664153,487.1388146758657,1
2013-02-06,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,4.58333333333,3.47610893577,323.3318296838956,1
2012-07-09,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,11.434782608699999,9.302131168110002,1181.33694316503,1
2013-02-28,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,9.055555555560002,6.27293178686,1560.8617188022474,1
2012-03-15,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,17.0666666667,13.237703033699999,4955.860857969597,1
2012-09-12,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,17.805555555599998,11.0345417264,5403.554833417769,1
2011-10-20,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,7.533333333330001,7.651952754189999,323.3318296838956,1
2012-07-25,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,6.266666666669999,4.71269814539,323.3318296838956,1
2012-08-29,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,18.6923076923,12.574313513,4955.860857969597,1
2011-11-09,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,4.66666666667,3.62650177878,323.3318296838956,1
2012-08-23,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,19.0731707317,12.0257853047,4955.860857969597,1
2012-06-01,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,15.875,11.5890660371,4955.860857969597,1
2012-04-13,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,11.5238095238,9.14668818545,1560.8617188022474,1
2012-05-21,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,6.266666666669999,4.71269814539,323.3318296838956,1
2012-10-19,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,16.71875,12.3686241314,487.1388146758657,1
2012-08-22,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.958333333299999,7.79341509485,1560.8617188022474,1
2012-03-20,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,4.66666666667,3.62650177878,323.3318296838956,1
2011-09-29,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,13.6296296296,8.910443950560003,487.1388146758657,1
2012-11-15,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,13.222222222200001,9.6250208125,5403.554833417769,1
2012-09-22,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,20.6590909091,13.0383034669,4955.860857969597,1
2012-01-06,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,15.2592592593,13.087259196500002,1560.8617188022474,1
2012-03-17,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,16.0,10.7269131938,4955.860857969597,1
2013-01-27,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,17.571428571400002,12.3557219759,4955.860857969597,1
2011-12-07,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,18.2820512821,11.742744048399999,4955.860857969597,1
2012-08-02,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,17.1621621622,11.0012966749,4955.860857969597,1
2012-04-26,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,6.8125,5.009574166869999,323.3318296838956,1
2011-10-24,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,16.0,10.5889092923,5403.554833417769,1
2012-11-09,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,17.8285714286,12.6873853847,4955.860857969597,1
2011-09-26,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.833333333299999,8.87922179643,1013.6221962809236,1
2012-11-28,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,7.285714285710001,9.02499581443,323.3318296838956,1
2012-06-26,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.8965517241,11.159060468599998,487.1388146758657,1
2012-10-09,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.5454545455,7.83598094705,1560.8617188022474,1
2012-11-28,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.5,11.1239352517,4955.860857969597,1
2011-09-20,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,13.3448275862,8.87724161658,4955.860857969597,1
2012-03-18,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,18.0,14.255728899300001,4955.860857969597,1
2012-11-25,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,12.5217391304,9.96297493549,1560.8617188022474,1
2012-02-17,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,15.433333333299998,10.493621489,4955.860857969597,1
2012-08-16,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.217391304300001,12.2658302974,1013.6221962809236,1
2011-09-19,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,8.63157894737,6.70994722877,1181.33694316503,1
2011-09-09,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,10.958333333299999,7.669698518350001,1181.33694316503,1
2011-09-15,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,9.055555555560002,7.48702581507,323.3318296838956,1
2013-02-07,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,12.041666666700001,8.08906490359,5403.554833417769,1
2012-05-03,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,5.92857142857,4.5819761560400005,323.3318296838956,1
2012-03-28,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,6.916666666669999,7.90233950783,323.3318296838956,1
2011-12-04,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,16.4193548387,11.289446970699997,4955.860857969597,1
2012-04-16,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,8.833333333330001,5.982818537030001,1013.6221962809236,1
2012-08-03,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,18.9459459459,12.4028355762,4955.860857969597,1
2011-10-21,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,14.9666666667,9.53933176772,4955.860857969597,1
2011-11-16,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.142857142899999,9.28046249532,487.1388146758657,1
2013-02-11,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.05882352941,5.15352534964,1013.6221962809236,1
2012-07-18,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,14.137931034500001,10.792603743599999,1560.8617188022474,1
2011-10-25,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,6.35714285714,5.32926813935,323.3318296838956,1
2012-07-22,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,17.2222222222,11.627826504000002,4955.860857969597,1
2012-11-27,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,10.2380952381,8.60177168905,1560.8617188022474,1
2012-09-04,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,16.7714285714,11.5811350513,5403.554833417769,1
2011-11-14,BOS,Boston,42.364347,-71.00518100000002,ORD,Chicago,41.978603,-87.904842,11.142857142899999,8.48696479482,1879.7523868796686,1
2012-10-21,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,14.2,10.0357979941,1560.8617188022474,1
2012-10-04,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,19.7692307692,12.505707199100002,4955.860857969597,1
2011-10-12,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,15.151515151500002,9.81109452393,4955.860857969597,1
2011-10-28,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,14.551724137899999,9.443766677760001,4955.860857969597,1
2012-06-04,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,14.222222222200001,10.1311907316,5403.554833417769,1
2012-12-03,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.133333333299998,11.7553607238,4955.860857969597,1
