DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays
2011-10-06,LGA,New York,0.6919176200316315,0.9441805859593362,BOS,Boston,0.765205407339852,1.0,7.2,6.34935317291,0.07200000000000001,0.0634935317291,0.6226792236397626,0.616028464926412,0.8818546073486111,0.08818546073486111,0.40365054793985394,323.3318296838956,0.03233318296838956,0.0566357666511037,1,6,10,2011,0
2012-12-16,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.913043478299999,9.282990522639999,0.11913043478299999,0.09282990522639999,0.36685985128244564,0.34537444933954176,0.7792291314599222,0.07792291314599223,0.4241817030453278,1181.3369431650299,0.11813369431650299,0.20692649874536995,1,16,12,2012,0
2012-01-06,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,6.92857142857,4.8272350058999995,0.0692857142857,0.048272350059,0.5334840087521054,0.40899605842856374,0.6967143307485972,0.06967143307485972,0.520887858545256,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,6,1,2012,2
2012-08-21,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,7.1428571428600005,5.081749287809999,0.0714285714286,0.050817492878099994,0.4679926779426785,0.48311306901764883,0.7114449002931152,0.07114449002931153,0.38684075612839103,797.0463706295586,0.07970463706295586,0.1396130170704724,1,21,8,2012,0
2011-10-07,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,14.9677419355,9.98159596781,0.149677419355,0.0998159596781,0.22596338204655333,0.22763315979208845,0.6668738685383115,0.06668738685383116,0.39640989867629156,882.7930713454393,0.08827930713454393,0.15463266464922898,2,7,10,2011,0
2011-09-09,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,13.0769230769,8.084172570760002,0.130769230769,0.08084172570760001,0.38430793861348783,0.39124449339244965,0.6182014318827381,0.061820143188273814,0.3922591373434221,1544.881662246641,0.1544881662246641,0.2706060749172444,2,9,9,2011,0
2013-03-04,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,5.833333333330001,4.15239981727,0.05833333333330001,0.0415239981727,0.2873470015264549,0.2887114537447732,0.7118399686752639,0.07118399686752638,0.39745192734500306,5258.1449040785465,0.5258144904078547,0.921032327983994,2,4,3,2013,0
2012-07-29,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,9.65,6.200806399169999,0.0965,0.062008063991699995,0.6398836960533164,0.5118942731263992,0.6425706113129532,0.06425706113129533,0.4991863773446023,860.1757255797753,0.08601757255797753,0.15067094297677935,2,29,7,2012,1
2011-09-08,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,8.176470588239999,5.3178390126699995,0.0817647058824,0.0531783901267,0.5550933620373626,0.5370572687229874,0.6503831885995538,0.06503831885995538,0.4127502892962704,477.88487627158105,0.04778848762715811,0.0837077387805253,2,8,9,2011,0
2012-06-25,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,16.34375,10.757171276500001,0.1634375,0.10757171276500001,0.5035394824463624,0.5259110933116992,0.6581825637629064,0.06581825637629064,0.3823518084999541,807.5231832777396,0.08075231832777396,0.14144816678947722,2,25,6,2012,0
2012-10-27,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,9.65,6.200806399169999,0.0965,0.062008063991699995,0.45926886003601836,0.45330396475814855,0.6425706113129532,0.06425706113129533,0.4045939957460162,5708.968886670745,0.5708968886670744,1.0,2,27,10,2012,0
2012-07-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.916666666700001,9.22150919774,0.12916666666700002,0.0922150919774,0.5281313814443301,0.47488986784186993,0.7139232927264156,0.07139232927264157,0.44411047985091395,3029.579253321205,0.3029579253321205,0.5306701286102019,2,1,7,2012,1
2012-05-01,DTW,Detroit,0.7581909654479757,0.7596208255651364,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.0,6.910137480539999,0.09,0.06910137480539999,0.3949388564115935,0.3777533039651238,0.7677930533933331,0.07677930533933332,0.41750679106368455,506.26018847884245,0.050626018847884244,0.08867804301068355,2,1,5,2012,0
2012-03-03,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.2272727273,9.00228446235,0.11227272727300001,0.09002284462349999,0.6437313288876229,0.5386196769466013,0.801822907575785,0.0801822907575785,0.477270269604295,353.95533631165074,0.03539553363116507,0.06199987131442647,2,3,3,2012,0
2011-12-05,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.0,7.861297602810001,0.11,0.07861297602810001,0.39845780821434873,0.3486953575061353,0.7146634184372728,0.07146634184372727,0.45632906131232087,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,5,12,2011,0
2012-12-11,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SFO,San Francisco,0.5460776929914688,0.0,13.538461538499998,10.5422227987,0.135384615385,0.10542222798699999,0.5063491848534591,0.4425110132162879,0.7786869112654015,0.07786869112654014,0.4569492643799509,487.13881467586566,0.04871388146758657,0.08532868620342869,2,11,12,2012,0
2012-07-02,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.05882352941,6.38817842029,0.09058823529410001,0.0638817842029,0.6694902971858523,0.5818808657365991,0.7051885269152672,0.07051885269152672,0.4594647120191049,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,2,7,2012,1
2012-02-27,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.375,12.046332655,0.13375,0.12046332655,0.46609554494667865,0.4728340675490045,0.9006603854205608,0.09006603854205608,0.39364808524232553,1013.6221962809236,0.10136221962809236,0.1775490839768843,2,27,2,2012,0
2012-04-22,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,8.5,5.33853912602,0.085,0.0533853912602,0.6754366141532443,0.4058149779739616,0.6280634265905882,0.06280634265905882,0.6646583703103733,797.0463706295586,0.07970463706295586,0.1396130170704724,1,22,4,2012,0
2012-02-04,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.6818181818,8.04976405236,0.11681818181800001,0.0804976405236,0.4666319185184968,0.44850709740669015,0.6890848605143799,0.06890848605143798,0.41547708253073057,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,4,2,2012,0
2012-04-04,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,17.125,11.3072913958,0.17125,0.113072913958,0.6272413064667325,0.5804209495825889,0.6602797895357664,0.06602797895357664,0.4315523864754388,719.5833211080045,0.07195833211080045,0.12604435851596282,2,4,4,2012,0
2011-10-17,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,IAH,Houston,0.1935367281207072,0.5262526896201161,11.1363636364,7.4660849340499995,0.111363636364,0.07466084934049999,0.291439939771105,0.3291850220267507,0.6704239532594435,0.06704239532594435,0.3535500908698651,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,17,10,2011,0
2012-07-06,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.411764705880001,5.9483067289100005,0.08411764705880001,0.0594830672891,0.43274463779482414,0.49366021834964136,0.7071413593811068,0.07071413593811068,0.350062439889026,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,6,7,2012,1
2013-01-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,11.15,8.46214480713,0.1115,0.08462144807130001,0.3232788405091339,0.3333822809596006,0.7589367540026906,0.07589367540026906,0.3872368844948654,156.51256917638386,0.015651256917638388,0.027415207944434267,2,1,1,2013,2
2011-11-27,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,9.9,6.49615270756,0.099,0.0649615270756,0.6529937620152202,0.5345080763608704,0.6561770411676767,0.06561770411676768,0.4878616856575719,807.5231832777396,0.08075231832777396,0.14144816678947722,2,27,11,2011,2
2012-11-13,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,8.94117647059,6.65648732662,0.0894117647059,0.0665648732662,0.5497330288414584,0.5944425618426906,0.7444755562665636,0.07444755562665636,0.3693038922811905,3779.583120066245,0.3779583120066245,0.662043040537633,2,13,11,2012,0
2012-09-21,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.5217391304,12.9680361071,0.145217391304,0.129680361071,0.44660141174036305,0.5108663729799664,0.8930084744431569,0.08930084744431568,0.34910392044591515,2679.014872379074,0.2679014872379074,0.46926422714161514,2,21,9,2012,0
2012-12-20,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,11.0,9.76028472406,0.11,0.0976028472406,0.6581923369578788,0.7177312775337352,0.8872986112781818,0.08872986112781818,0.36621227770588743,2016.491722110575,0.2016491722110575,0.35321469816005896,2,20,12,2012,2
2011-10-02,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.8214285714,8.71802547908,0.138214285714,0.0871802547908,0.24942149969489444,0.2001601922307138,0.630761533371433,0.06307615333714331,0.4976203449799101,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,2,10,2011,0
2013-02-07,SEA,Seattle,1.0000000000000002,0.0012766862525279699,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.8571428571399995,6.549893045009999,0.0785714285714,0.0654989304501,0.5364856792834468,0.524229074892226,0.833622751183394,0.08336227511833941,0.40867585568800685,3825.7988929494127,0.38257988929494124,0.6701383330152416,2,7,2,2013,0
2012-09-07,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,16.0769230769,12.677296484400001,0.16076923076900002,0.12677296484400002,0.46676613100387243,0.4236233480180317,0.7885399727150074,0.07885399727150075,0.4400088368698925,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,7,9,2012,1
2013-02-02,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,12.05,10.7628747872,0.12050000000000001,0.107628747872,0.6039512006018573,0.5743727255326271,0.8931846296431535,0.08931846296431535,0.4199039801565986,860.1757255797753,0.08601757255797753,0.15067094297677935,2,2,2,2013,0
2012-12-27,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,14.5333333333,10.4806334809,0.145333333333,0.10480633480899999,0.3477455665105212,0.3712775330400074,0.7211445055681678,0.07211445055681678,0.37402866165375825,5708.968886670745,0.5708968886670744,1.0,2,27,12,2012,2
2011-09-11,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.0,7.840807411839999,0.12,0.07840807411839999,0.5724488929437936,0.6139990210471149,0.6534006176533332,0.06534006176533333,0.3723153932628538,1864.999597204111,0.1864999597204111,0.326678886192303,2,11,9,2011,0
2012-02-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,12.52,10.4367938883,0.1252,0.104367938883,0.4385254118950353,0.3741556534513141,0.8336097354872205,0.08336097354872204,0.46804154538779047,473.55355045901877,0.047355355045901874,0.0829490508460587,2,1,2,2012,0
2012-08-09,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,17.0,11.301074538,0.17,0.11301074538,0.6131709898998947,0.4772883015197577,0.6647690904705882,0.06647690904705882,0.5130299990850353,4955.860857969598,0.49558608579695984,0.8680833538155205,2,9,8,2012,0
2012-07-29,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,10.909090909100001,7.250018659480001,0.10909090909100001,0.07250018659480001,0.5787892070913022,0.5812775330408276,0.6645850437851129,0.06645850437851128,0.39762972052118895,506.26018847884245,0.050626018847884244,0.08867804301068355,2,29,7,2012,1
2013-01-03,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.434782608699999,7.768386324520001,0.11434782608699999,0.0776838632452,0.552334929510983,0.5259110933116992,0.6793645835128977,0.06793645835128978,0.4194035752076597,2679.014872379074,0.2679014872379074,0.46926422714161514,2,3,1,2013,2
2011-10-23,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.5,6.49358657959,0.115,0.0649358657959,0.453581593608211,0.40899605842856374,0.5646597025730434,0.05646597025730434,0.4428720282034005,1408.7645504937798,0.14087645504937799,0.2467633960631581,2,23,10,2011,0
2011-10-10,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.3703703704,8.40397409722,0.123703703704,0.0840397409722,0.463969215221101,0.43853466264641616,0.6793631755221453,0.06793631755221453,0.4225004641214845,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,10,10,2011,0
2012-10-30,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,10.55,7.64663668756,0.10550000000000001,0.0764663668756,0.2693504236010761,0.2528634361234697,0.7247996860246445,0.07247996860246445,0.42537658361410213,1173.7708183524433,0.11737708183524433,0.20560119378001063,2,30,10,2012,0
2012-01-02,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,11.913043478299999,10.3656471248,0.11913043478299999,0.10365647124800001,0.5133299613909577,0.4680732668698809,0.87010906521758,0.087010906521758,0.43795019764131293,591.2192684676628,0.05912192684676628,0.1035597285961808,2,2,1,2012,2
2011-10-08,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,15.354838709700001,9.593568634239999,0.153548387097,0.09593568634239999,0.4513695988067512,0.48697797356875383,0.6247912345819382,0.06247912345819382,0.37013907703567805,882.7930713454393,0.08827930713454393,0.15463266464922898,2,8,10,2011,0
2013-01-28,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,10.75,8.315331433089998,0.1075,0.08315331433089998,0.46591949374269465,0.5612334801767553,0.7735192030781394,0.07735192030781393,0.3315196397784558,807.8739736741641,0.0807873973674164,0.1415096122804911,2,28,1,2013,0
2012-09-07,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,10.8636363636,8.76299282723,0.10863636363599999,0.08762992827230001,0.46372929777161215,0.48077693232081836,0.8066353230113193,0.08066353230113193,0.3851792330457753,477.88487627158105,0.04778848762715811,0.0837077387805253,2,7,9,2012,1
2011-11-20,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.88888888889,5.97926701084,0.0888888888889,0.0597926701084,0.5483861684664364,0.5761775669290164,0.672667538719416,0.0672667538719416,0.38007744529026477,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,20,11,2011,0
2012-07-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,10.5,8.11083930834,0.105,0.0811083930834,0.5635828261214351,0.5708272148796721,0.7724608865085714,0.07724608865085714,0.3942711787788935,1181.3369431650299,0.11813369431650299,0.20692649874536995,1,6,7,2012,1
2012-08-02,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,19.2368421053,12.364802291300002,0.192368421053,0.12364802291300002,0.2265018487415457,0.21585903083721358,0.6427667401757869,0.0642766740175787,0.4190284201718596,4955.860857969598,0.49558608579695984,0.8680833538155205,2,2,8,2012,0
2012-07-28,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,14.0,10.7219401229,0.14,0.10721940122899999,0.6268638413412265,0.5007929515423355,0.7658528659214285,0.07658528659214285,0.49986987348330564,2016.491722110575,0.2016491722110575,0.35321469816005896,2,28,7,2012,1
2013-02-24,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.47368421053,6.23937693695,0.09473684210529999,0.0623937693695,0.7361013841146716,0.7086130943324929,0.6586008989000217,0.06586008989000217,0.4148302443053392,1013.6221962809236,0.10136221962809236,0.1775490839768843,2,24,2,2013,0
2012-04-13,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,8.529411764710002,5.95942160636,0.08529411764710002,0.059594216063600006,0.5039185200066028,0.39430249632916625,0.6986908090211799,0.06986908090211799,0.5103554354083332,591.2192684676628,0.05912192684676628,0.1035597285961808,2,13,4,2012,0
2012-08-15,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.0476190476,7.52646125663,0.100476190476,0.0752646125663,0.48676954839518094,0.41140191759580846,0.7490790824148325,0.07490790824148325,0.4724969844759822,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,15,8,2012,0
2012-07-07,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,14.2592592593,11.5245310019,0.142592592593,0.115245310019,0.6807396537623639,0.6283896231058073,0.8082138624685998,0.08082138624685999,0.43260745172170806,3779.583120066245,0.3779583120066245,0.662043040537633,2,7,7,2012,1
