DateOfDeparture,Departure,CityDeparture,Arrival,CityArrival,WeeksToDeparture,std_wtd,Distance,CV,x-std,x+std,variance,PAX
2012-10-22,LAX,Los Angeles,JFK,New York,18.5263157895,12.6293027821,4955.860857969597,68.16953206237476,-6.7322897747,43.7849213537,159.4992887619588,1
2012-03-01,SFO,San Francisco,JFK,New York,14.7692307692,11.6732435674,5403.554833417769,79.0375866544355,-8.5772563656,38.115717904,136.2646153838455,1
2011-11-28,JFK,New York,LAX,Los Angeles,15.9705882353,10.655729129400001,4955.860857969597,66.72095587467156,-5.340870023500003,37.2820464941,113.5445632791437,1
2012-05-24,SFO,San Francisco,LAX,Los Angeles,12.1851851852,8.16199936402,487.1388146758657,66.98297350403406,-4.1388135428399995,28.50918391324,66.61823361826288,1
2011-10-27,DFW,Dallas-Fort Worth,ORD,Chicago,12.1304347826,8.449337509400001,1013.6221962809236,69.65403681589224,-4.768240236200002,29.029109801400004,71.39130434775382,1
2011-11-03,MSP,Minneapolis,ORD,Chicago,11.166666666700001,7.99818820063,591.2192684676627,71.62556597557722,-4.829709734559998,27.16304306796,63.97101449269695,1
2012-11-28,LGA,New York,ORD,Chicago,7.555555555560001,5.249338582669999,1560.8617188022474,69.47654006470911,-2.9431216097799977,18.0542327209,27.555555555507876,1
2012-06-25,LAX,Los Angeles,JFK,New York,20.487804878,14.002003340999998,4955.860857969597,68.34311154551986,-7.516201803999998,48.491811559999995,196.0560975613751,1
2013-01-11,LAS,Las Vegas,SFO,San Francisco,17.9142857143,13.106736993699998,807.5231832777396,73.16360363303575,-8.299188273099997,44.1277597017,171.78655462202408,1
2012-03-06,LAX,Los Angeles,SFO,San Francisco,15.142857142899999,12.6892030095,487.1388146758657,83.79662364740436,-10.235548876100001,40.521263161899995,161.01587301630386,1
2012-07-08,JFK,New York,LAX,Los Angeles,18.3783783784,11.3635659293,4955.860857969597,61.831167556412545,-4.348753480199999,41.105510237000004,129.13063062954777,1
2012-03-09,SFO,San Francisco,LAX,Los Angeles,15.2857142857,11.168265699300001,487.1388146758657,73.06342046277857,-7.050817112900003,37.6222456843,124.73015873016094,1
2012-01-13,LAX,Los Angeles,JFK,New York,16.1612903226,10.9395209346,4955.860857969597,67.68965049345188,-5.717751546600002,38.040332191800005,119.67311827855167,1
2012-02-06,JFK,New York,SFO,San Francisco,13.9285714286,10.6802988286,5403.554833417769,76.67906851286835,-7.4320262286,35.2891690858,114.06878306819453,1
2012-03-21,LAX,Los Angeles,SFO,San Francisco,12.4761904762,11.5957709861,487.1388146758657,92.94320256027257,-10.715351496,35.6677324484,134.46190476207858,1
2012-05-02,LAX,Los Angeles,SFO,San Francisco,12.703703703699999,8.92625692427,487.1388146758657,70.26499619689804,-5.1488101448400005,30.55621755224,79.67806267807812,1
2011-09-11,LAS,Las Vegas,LAX,Los Angeles,13.5333333333,8.74833317457,377.6032638053681,64.64285596988827,-3.96333301584,31.02999968244,76.53333333328202,1
2012-05-30,LAX,Los Angeles,JFK,New York,16.3125,12.282790215699999,4955.860857969597,75.29679825716474,-8.253080431399997,40.878080431399994,150.86693548289563,1
2013-02-18,ORD,Chicago,LGA,New York,8.95,6.660764931569999,1560.8617188022474,74.42195454268156,-4.371529863139999,22.271529863139996,44.365789473632695,1
2012-10-24,BOS,Boston,LGA,New York,6.076923076919999,5.69300065082,323.3318296838956,93.68228919075631,-5.309078224720001,17.46292437856,32.41025641023695,1
2012-06-05,ORD,Chicago,BOS,Boston,11.956521739100001,8.66276389271,1879.7523868796686,72.45220710284987,-5.369006046319999,29.28204952452,75.04347826084012,1
2012-06-04,ORD,Chicago,EWR,Newark,13.5,10.974278227200001,1527.9398870021994,81.29094983111112,-8.448556454400002,35.448556454400006,120.434782607996,1
2012-12-05,JFK,New York,LAX,Los Angeles,17.25,11.6677210408,4955.860857969597,67.63896255536231,-6.0854420816,40.5854420816,136.13571428592704,1
2012-07-18,LGA,New York,ORD,Chicago,11.8695652174,7.9903598043100015,1560.8617188022474,67.31804963333164,-4.111154391220003,27.85028482602,63.845849802332964,1
2013-01-15,BOS,Boston,LGA,New York,5.6363636363600005,6.8304132711399985,323.3318296838956,121.18475158482008,-8.024462905919997,19.297190178639998,46.654545454565415,1
2013-02-25,LAX,Los Angeles,SFO,San Francisco,13.8148148148,10.3665031454,487.1388146758657,75.0390308112869,-6.918191475999999,34.5478211056,107.46438746358808,1
2012-07-19,SFO,San Francisco,LAX,Los Angeles,16.696969697,10.846902923399998,487.1388146758657,64.96330244492746,-4.9968361497999965,38.3907755438,117.65530302966343,1
2012-07-12,LGA,New York,ATL,Atlanta,10.0454545455,7.286499405960001,1181.33694316503,72.53528820379849,-4.527544266420001,24.61845335742,53.09307359305544,1
2012-09-21,JFK,New York,LAX,Los Angeles,19.1463414634,12.1543427951,4955.860857969597,63.481280840698204,-5.162344126800001,43.4550270536,147.72804878079927,1
2012-08-17,JFK,New York,LAX,Los Angeles,15.03125,10.1615479358,4955.860857969597,67.60281371010394,-5.2918458716,35.3543458716,103.25705645156124,1
2011-09-30,ORD,Chicago,LGA,New York,13.8214285714,8.65406593128,1560.8617188022474,62.61339691895114,-3.4867032911599996,31.129560433960002,74.89285714294117,1
2012-07-20,JFK,New York,LAX,Los Angeles,17.513513513499998,11.500293768299999,4955.860857969597,65.66525762768956,-5.4870740231,40.514101050099995,132.25675675719978,1
2012-10-17,LGA,New York,ATL,Atlanta,10.5714285714,8.62305878776,1181.33694316503,81.5694750195718,-6.674689004119999,27.81754614692,74.35714285716496,1
2011-09-22,ATL,Atlanta,LGA,New York,10.913043478299999,8.27874081048,1181.33694316503,75.86097156986345,-5.644438142660002,27.47052509926,68.53754940710705,1
2012-04-05,LGA,New York,ORD,Chicago,9.31578947368,6.182885262999999,1560.8617188022474,66.36995480059495,-3.049981052319998,21.681559999679997,38.22807017542257,1
2013-02-05,LGA,New York,BOS,Boston,4.75,3.79293601796,323.3318296838956,79.85128458863157,-2.8358720359199996,12.33587203592,14.38636363633826,1
2012-06-07,LAX,Los Angeles,JFK,New York,17.5428571429,12.5002184855,4955.860857969597,71.25531709958162,-7.457579828099998,42.543294113900004,156.2554621852359,1
2012-02-06,ORD,Chicago,DFW,Dallas-Fort Worth,10.7058823529,10.8844195176,1013.6221962809236,101.66765483511631,-11.0629566823,32.4747213881,118.4705882351118,1
2012-09-28,LGA,New York,ATL,Atlanta,14.551724137899999,11.011637373,1181.33694316503,75.67238953025617,-7.471550608099999,36.574998883899994,121.25615763445032,1
2011-10-06,LAX,Los Angeles,JFK,New York,13.8666666667,9.25028735186,4955.860857969597,66.7088030180608,-4.633908037020001,32.367241370420004,85.5678160919811,1
2012-05-31,JFK,New York,LAX,Los Angeles,18.0,13.2842232831,4955.860857969597,73.80124046166667,-8.568446566199999,44.568446566199995,176.47058823525612,1
2012-10-11,MSP,Minneapolis,ORD,Chicago,11.1,8.44112738791,591.2192684676627,76.04619268387388,-5.782254775820002,27.982254775820003,71.25263157892431,1
2012-07-17,LAX,Los Angeles,JFK,New York,17.0294117647,10.844591709300001,4955.860857969597,63.68154026188728,-4.659771653900002,38.7185951833,117.60516934141832,1
2012-06-28,SFO,San Francisco,LAX,Los Angeles,16.2424242424,11.592104810599999,487.1388146758657,71.36930200566623,-6.941785378799999,39.426633863599996,134.37689393993563,1
2011-09-21,DFW,Dallas-Fort Worth,ORD,Chicago,12.5,8.45962276885,1013.6221962809236,67.6769821508,-4.4192455377,29.4192455377,71.56521739124534,1
2013-01-10,JFK,New York,LAX,Los Angeles,20.5897435897,14.617433623,4955.860857969597,70.99376230363723,-8.645123656300001,49.8246108357,213.6693657228109,1
2012-06-28,LGA,New York,ATL,Atlanta,12.0,9.55533085906,1181.33694316503,79.62775715883333,-7.110661718119999,31.11066171812,91.3043478261043,1
2012-01-10,ORD,Chicago,LGA,New York,10.65,9.57120132151,1560.8617188022474,89.87043494375587,-8.492402643019998,29.792402643019997,91.60789473687475,1
2012-09-07,LGA,New York,ORD,Chicago,11.913043478299999,8.85701080028,1560.8617188022474,74.34717095101128,-5.80097812226,29.62706507886,78.44664031627656,1
2011-12-12,JFK,New York,LAX,Los Angeles,16.5294117647,11.6729038586,4955.860857969597,70.61899131539879,-6.816395952499999,39.875219481900004,136.25668449211875,1
2012-09-17,DFW,Dallas-Fort Worth,ORD,Chicago,9.10526315789,7.362779795419999,1013.6221962809236,80.86289948731374,-5.620296432949997,23.83082274873,54.21052631584496,1
2011-09-28,JFK,New York,SFO,San Francisco,14.5333333333,8.86190348251,5403.554833417769,60.976400109153616,-3.1904736317199998,32.257140298319996,78.53333333332286,1
2013-02-11,ATL,Atlanta,LGA,New York,7.9411764705899985,6.4369110238800005,1181.33694316503,81.0573980784709,-4.932645577170002,20.81499851835,41.433823529347876,1
2012-10-25,JFK,New York,LAX,Los Angeles,18.421052631600002,12.4935260618,4955.860857969597,67.82199862112248,-6.5659994919999995,43.4081047552,156.08819345687584,1
2012-06-25,JFK,New York,SFO,San Francisco,14.166666666700001,9.8648918876,5403.554833417769,69.63453097113027,-5.5631171085,33.8964504419,97.31609195403631,1
2012-11-13,ORD,Chicago,DFW,Dallas-Fort Worth,10.714285714299999,7.510944395630001,1013.6221962809236,70.10214769245322,-4.307603076960003,25.73617450556,56.41428571424572,1
2012-02-20,LAX,Los Angeles,JFK,New York,13.8214285714,10.7911265723,4955.860857969597,78.07533437339137,-7.760824573199999,35.403681716,116.44841269939914,1
2011-10-06,JFK,New York,SFO,San Francisco,14.6333333333,9.02671641271,5403.554833417769,61.685989153056234,-3.4200994921200003,32.68676615872,81.48160919548809,1
2013-01-29,LGA,New York,ORD,Chicago,6.5625,4.66145542365,1560.8617188022474,71.03170169371428,-2.7604108472999993,15.8854108473,21.729166666675997,1
2011-10-10,LAX,Los Angeles,JFK,New York,15.5294117647,9.90939344417,4955.860857969597,63.8104880874825,-4.289375123639999,35.34819865304,98.19607843135938,1
2012-09-09,SFO,San Francisco,JFK,New York,17.9473684211,11.7977262317,5403.554833417769,65.73513149610217,-5.6480840423000025,41.5428208845,139.18634423814228,1
2012-06-25,ORD,Chicago,MSP,Minneapolis,13.5,12.8238988203,591.2192684676627,94.99184311333333,-12.1477976406,39.147797640600004,164.45238095329174,1
2011-11-27,LAX,Los Angeles,JFK,New York,17.1351351351,10.962466678399998,4955.860857969597,63.976540552307824,-4.789798221699996,39.0600684919,120.17567567503029,1
2011-12-14,SFO,San Francisco,LAX,Los Angeles,14.4230769231,10.2143940669,487.1388146758657,70.81979886372669,-6.005711210700001,34.8518650569,104.33384615392194,1
2012-04-30,JFK,New York,SFO,San Francisco,16.5454545455,11.9558848195,5403.554833417769,72.26084231546082,-7.366315093499999,40.4572241845,142.94318181715053,1
2012-10-04,JFK,New York,SFO,San Francisco,19.105263157899998,11.915897792400001,5403.554833417769,62.36971296295803,-4.726532426900004,42.9370587427,141.98862019892323,1
2012-12-05,BOS,Boston,LGA,New York,5.416666666669999,4.79504163094,323.3318296838956,88.52384549422247,-4.173416595210001,15.00674992855,22.992424242447736,1
2012-09-27,MSP,Minneapolis,ORD,Chicago,11.043478260899999,8.4125353484,591.2192684676627,76.17650118608928,-5.781592435900002,27.8685489577,70.77075098807951,1
2012-01-17,LAX,Los Angeles,JFK,New York,15.0625,10.2514751102,4955.860857969597,68.05958579385891,-5.440450220399999,35.565450220399995,105.09274193505009,1
2012-10-10,LGA,New York,BOS,Boston,5.07692307692,3.77406806292,323.3318296838956,74.33770426968141,-2.47121304892,12.62505920276,14.243589743552722,1
2012-12-03,ORD,Chicago,DFW,Dallas-Fort Worth,7.294117647060001,5.38243330059,1013.6221962809236,73.79142428227034,-3.4707489541199985,18.05898424824,28.97058823530016,1
2011-10-28,JFK,New York,LAX,Los Angeles,14.8387096774,10.099824335700001,4955.860857969597,68.06403356676269,-5.360938994000001,35.0383583488,102.00645161199797,1
2012-09-05,LAX,Los Angeles,JFK,New York,17.486486486500002,11.691928891400002,4955.860857969597,66.86265362928371,-5.897371296300001,40.870344269300006,136.70120120155408,1
2011-10-23,JFK,New York,LAX,Los Angeles,15.5294117647,9.90939344417,4955.860857969597,63.8104880874825,-4.289375123639999,35.34819865304,98.19607843135938,1
2012-04-16,LGA,New York,ORD,Chicago,11.434782608699999,9.09458423737,1560.8617188022474,79.53438686670361,-6.754385866040002,29.623951083439998,82.71146245061887,1
2012-07-19,ORD,Chicago,DFW,Dallas-Fort Worth,11.1304347826,7.02789473084,1013.6221962809236,63.14124172243996,-2.92535467908,25.186224244279998,49.39130434776864,1
2012-10-17,ATL,Atlanta,LGA,New York,11.0952380952,10.7419959128,1181.33694316503,96.81627217578307,-10.388753730400001,32.5792299208,115.3904761906119,1
2011-10-04,LGA,New York,BOS,Boston,5.84615384615,5.63983087581,323.3318296838956,96.47079129681347,-5.433507905470001,17.12581559777,31.807692307739796,1
2012-12-12,LAX,Los Angeles,SFO,San Francisco,15.0,12.5667448818,487.1388146758657,83.778299212,-10.1334897636,40.1334897636,157.9230769242465,1
2012-05-23,JFK,New York,SFO,San Francisco,16.4848484848,12.132397774500001,5403.554833417769,73.59726591170543,-7.779947064200002,40.7496440338,147.19507575869258,1
2011-11-03,SFO,San Francisco,JFK,New York,14.148148148099999,9.391910200169999,5403.554833417769,66.38261136268402,-4.635672252239999,32.93196854844,88.20797720805727,1
2011-09-22,ORD,Chicago,DFW,Dallas-Fort Worth,10.5238095238,7.11068947163,1013.6221962809236,67.56763751328738,-3.697569419459999,24.74518846706,50.56190476194973,1
2012-10-01,JFK,New York,LAX,Los Angeles,19.7804878049,13.2636951773,4955.860857969597,67.0544392439823,-6.7469025497,46.30787815950001,175.92560975633128,1
2012-05-22,LGA,New York,ORD,Chicago,12.083333333299999,10.5662163302,1560.8617188022474,87.44454893982744,-9.0490993271,33.215765993699996,111.64492753658514,1
2012-01-18,JFK,New York,LAX,Los Angeles,17.53125,12.720276865999999,4955.860857969597,72.55772900392157,-7.909303731999998,42.971803732,161.80544354769475,1
2011-09-18,SFO,San Francisco,JFK,New York,13.566666666700002,8.80706351834,5403.554833417769,64.91693011045474,-4.047460369979998,31.18079370338,77.56436781607533,1
2012-05-31,BOS,Boston,LGA,New York,8.35714285714,7.35482199604,323.3318296838956,88.00641704666258,-6.352501134940001,23.06678684922,54.09340659343381,1
2012-07-20,LAX,Los Angeles,SFO,San Francisco,15.375,10.983124885799999,487.1388146758657,71.43495860682926,-6.591249771599998,37.3412497716,120.62903225707923,1
2012-02-06,LAX,Los Angeles,JFK,New York,15.607142857100001,13.261862015799998,4955.860857969597,84.97302893442095,-10.916581174499996,42.1308668887,175.8769841261188,1
2012-05-30,ATL,Atlanta,LGA,New York,10.1666666667,8.26224581348,1181.33694316503,81.26799160773355,-6.35782496026,26.69115829366,68.26470588236778,1
2012-08-14,JFK,New York,LAX,Los Angeles,18.4571428571,12.4672343675,4955.860857969597,67.54693542778843,-6.4773258779,43.3916115921,155.4319327741731,1
2012-12-04,ATL,Atlanta,LGA,New York,10.826086956500001,7.91231591148,1181.33694316503,73.08564898168892,-4.99854486646,26.65071877946,62.60474308305959,1
2011-11-13,LGA,New York,ORD,Chicago,11.0454545455,7.3774254944700015,1560.8617188022474,66.79150653402145,-3.709396443440003,25.800305534440003,54.42640692645595,1
2012-10-05,LAX,Los Angeles,SFO,San Francisco,14.3846153846,11.7476020466,487.1388146758657,81.66782171441889,-9.110588708600002,37.8798194778,138.00615384528052,1
2012-04-23,JFK,New York,SFO,San Francisco,13.0714285714,8.98941176104,5403.554833417769,68.7714560955383,-4.907394950679999,31.050252093479997,80.80952380952426,1
2012-05-28,LAX,Los Angeles,JFK,New York,19.315789473699997,13.685868156500002,4955.860857969597,70.85326838509197,-8.055946839300006,46.6875257867,187.30298719710075,1
2012-05-21,LGA,New York,ORD,Chicago,10.4545454545,8.22729066512,1560.8617188022474,78.6958237536639,-6.00003587574,26.90912678474,67.68831168837069,1
2012-07-23,BOS,Boston,ORD,Chicago,13.666666666700001,11.062758037,1879.7523868796686,80.94701002663183,-8.458849407299999,35.7921827407,122.3846153852081,1
2012-03-05,JFK,New York,LAX,Los Angeles,14.0714285714,10.5757534411,4955.860857969597,75.15763866786834,-7.080078310799999,35.2229354536,111.84656084693849,1
2011-11-07,ORD,Chicago,DFW,Dallas-Fort Worth,9.31578947368,7.860256085589999,1013.6221962809236,84.37563029733191,-6.404722697499997,25.036301644859996,61.78362573105461,1
2011-12-12,LAX,Los Angeles,JFK,New York,16.794117647100002,11.6717203213,4955.860857969597,69.49886005660719,-6.549322995499999,40.1375582897,136.22905525864738,1
2012-10-22,ATL,Atlanta,MCO,Orlando,16.8709677419,12.661600571500001,353.9553363116508,75.04964009891502,-8.452233401100003,42.1941688849,160.31612903220915,1
2012-06-26,LGA,New York,ATL,Atlanta,10.181818181799999,7.46825895205,1181.33694316503,73.34897185062206,-4.754699722300002,25.118336085899998,55.774891774874966,1
2012-12-03,LGA,New York,ORD,Chicago,10.7368421053,8.62710267615,1560.8617188022474,80.35046610112136,-6.517363247000002,27.9910474576,74.4269005848345,1
2012-07-20,SFO,San Francisco,LAX,Los Angeles,15.53125,11.0657401397,487.1388146758657,71.24822625158954,-6.600230279400002,37.6627302794,122.4506048393678,1
2012-04-05,ORD,Chicago,LGA,New York,13.7857142857,10.3364050734,1560.8617188022474,74.97910415945594,-6.887095861100001,34.4585244325,106.84126984140926,1
2012-10-14,ORD,Chicago,LGA,New York,14.1034482759,10.153622955,1560.8617188022474,71.9939035927159,-6.203797634099999,34.4106941859,103.09605911230292,1
2012-01-18,LGA,New York,ATL,Atlanta,8.470588235289997,7.946049702989999,1181.33694316503,93.8075312158998,-7.421511170690001,24.362687641269993,63.13970588238745,1
2012-06-06,LGA,New York,BOS,Boston,7.294117647060001,5.38243330059,323.3318296838956,73.79142428227034,-3.4707489541199985,18.05898424824,28.97058823530016,1
2013-02-26,LGA,New York,ORD,Chicago,7.5625,6.65300683902,1560.8617188022474,87.97364415233058,-5.743513678039999,20.86851367804,44.262500000046884,1
2012-09-04,LGA,New York,ORD,Chicago,14.1785714286,10.8014181902,1560.8617188022474,76.18128698362482,-7.4242649518,35.781407809,116.67063491958343,1
2011-11-18,ORD,Chicago,LGA,New York,11.1818181818,7.743730881519999,1560.8617188022474,69.25287780232398,-4.305643581239998,26.66927994484,59.96536796540651,1
2012-05-13,ORD,Chicago,LGA,New York,12.75,9.19002294552,1560.8617188022474,72.07861133741177,-5.630045891040002,31.13004589104,84.45652173918411,1
