DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2013-01-31,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,8.055555555560002,6.0631211358899995,1
2012-09-14,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,6.8571428571399995,4.92805380305,3
2012-10-17,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,9.555555555560002,7.02283855986,6
2011-12-25,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,9.47368421053,6.569021752409999,2
2012-05-23,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,11.833333333299999,7.6707613513999995,6
2012-07-28,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,14.3846153846,10.829873214700001,3
2012-10-29,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,11.2941176471,8.22925198516,5
2012-02-22,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,10.5238095238,8.26812583128,7
2011-10-14,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,13.296296296300001,9.56280782235,3
2012-01-18,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,7.461538461539999,7.479030514439999,0
2011-10-26,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861655999999996,-104.67317800000001,7.38461538462,6.52608179459,0
2013-01-29,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,14.142857142899999,9.3401335771,0
2011-10-25,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,8.666666666669999,6.650961894169999,0
2012-06-07,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,10.9545454545,9.29145676582,7
2012-03-30,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,10.8095238095,7.90328442876,1
2011-09-18,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.625,6.70198975429,0
2012-05-15,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,13.7692307692,9.64285307285,6
2012-04-24,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.23529411765,5.517352306189999,3
2011-09-23,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,10.857142857100001,7.4450366976,6
2012-06-10,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,11.434782608699999,7.54276346125,3
2011-11-13,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,14.6896551724,10.8565432813,6
2012-05-27,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,11.9047619048,10.4254724685,2
2011-12-15,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,9.88888888889,7.873177764069999,0
2012-01-30,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,11.052631578900002,9.60598010622,0
2012-06-26,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,16.2,11.666042676300002,6
2011-10-16,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,5.75,4.0254869835300005,5
2012-11-24,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,13.2608695652,9.70106550523,2
2012-09-23,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,11.0476190476,9.62016730871,0
2012-02-20,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,7.666666666669999,5.93616839705,6
2012-08-27,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,11.6,12.2061244334,6
2012-10-30,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,7.8125,6.5035246853799995,6
2012-07-23,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,14.0769230769,12.1981083023,3
2011-11-07,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,7.823529411760001,6.52145779444,6
2012-01-19,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,14.2592592593,10.2716660045,3
2012-05-03,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.45,7.4089206544,3
2012-07-23,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,11.125,7.792485231739999,7
2013-01-20,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,13.166666666700001,10.7082522695,5
2011-09-26,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,13.5,8.225975119500001,0
2011-11-14,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,14.935483870999999,10.57334852,1
2013-01-01,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,11.2857142857,8.038301170910001,5
2012-05-25,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,15.7586206897,11.6209637307,6
2012-07-20,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,11.409090909100001,7.829486943660001,7
2012-04-27,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861655999999996,-104.67317800000001,14.222222222200001,10.2444481525,6
2011-12-28,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,15.0740740741,11.4015043742,5
2012-06-14,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,12.125,8.157751714989999,3
2013-02-26,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,6.692307692309999,5.03958687766,6
2011-11-13,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,13.703703703699999,9.33073834499,6
2011-09-16,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.52631578947,6.21260744197,3
2012-08-31,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,11.956521739100001,8.031066163060002,3
2012-08-24,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,13.5714285714,9.433700705169999,7
2012-06-25,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,13.68,10.714942837,6
2012-04-13,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751000000004,-73.778925,15.612903225799998,11.5460741361,1
2012-04-13,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,10.222222222200001,8.537498983239999,6
2012-06-26,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,14.8148148148,11.2422179479,6
2012-11-14,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861655999999996,-104.67317800000001,13.0,10.6001715252,0
2012-04-18,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.958333333299999,7.669698518350001,3
2013-01-26,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,12.0952380952,8.36005240357,5
2012-03-19,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,8.75,6.63827286775,6
2012-09-12,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,7.2,6.74219125041,6
2012-07-27,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,13.72,10.1510262207,7
2012-11-22,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,9.333333333330001,6.56192224347,2
2011-12-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,11.75,9.07097617104,7
2012-12-09,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,13.7857142857,10.0898083631,6
2012-01-04,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,13.777777777799999,11.2876151782,6
2011-10-24,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,10.909090909100001,8.71730130209,6
2011-11-05,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,16.4,10.7817929318,7
2012-02-02,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,12.166666666700001,8.073933725089999,3
2011-09-17,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,13.296296296300001,8.40244842895,0
2012-04-26,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,9.4,7.337000677889999,7
2012-02-14,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.0555555556,8.47468355975,6
2012-03-03,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,12.541666666700001,9.92133917445,6
2011-12-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,13.84,10.5343881328,5
2012-01-02,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,11.458333333299999,8.787239595580001,3
2013-02-21,DEN,Denver,39.861655999999996,-104.67317800000001,PHX,Phoenix,33.434278000000006,-112.011583,9.52631578947,6.850534618659999,6
2011-09-24,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,13.481481481500001,8.545670835489998,0
2012-01-21,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,10.4761904762,7.2292395701,2
2012-02-16,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,13.7931034483,10.2691608725,3
2012-02-10,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,9.57894736842,6.36235272236,0
2013-02-24,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,9.42105263158,6.38849477554,0
2012-08-06,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,14.5862068966,9.44350586147,6
2013-02-24,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,8.70588235294,6.01835427964,5
2012-01-11,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,16.0588235294,10.8038746598,7
2013-02-02,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,14.9310344828,10.743539701600001,5
2011-11-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,9.333333333330001,7.095980635289999,7
2013-01-08,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861655999999996,-104.67317800000001,10.95,8.91760529574,5
2012-07-06,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,19.7073170732,13.0081587906,7
2012-09-29,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,14.857142857100001,10.6204355275,5
2013-01-21,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,12.68,10.1559506366,0
2012-05-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,9.1,6.67201539819,3
2011-10-22,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,13.0,8.49470423264,3
2012-07-27,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,15.1851851852,11.2250990643,6
2012-08-23,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,16.064516129,12.1104238403,0
2011-10-24,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,16.0,9.95657236871,6
2011-11-29,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,7.266666666669999,4.83243012907,3
2012-12-03,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,11.7058823529,11.6230627734,0
2011-11-08,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,7.0588235294100015,4.9556859797,7
2012-06-22,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,12.652173913,10.1784473528,3
2012-04-24,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,10.2941176471,12.1745878056,6
2012-05-16,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.2,6.93275976035,7
2013-02-07,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,10.55,7.6259598188,3
2012-03-01,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,12.791666666700001,11.868772203699999,3
2012-07-05,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,9.47619047619,6.947078865389999,2
2011-12-08,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.0,6.83130051064,7
2011-10-17,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,8.72222222222,5.69628935521,3
2012-06-26,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.8,8.444778606589999,5
2012-03-27,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861655999999996,-104.67317800000001,7.86666666667,5.7553287937199995,5
2012-02-08,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,12.0,9.366283826970001,0
2012-03-26,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,8.84210526316,6.89011496352,7
2011-09-17,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,11.833333333299999,7.60815733085,0
2011-11-10,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.65,8.64672131352,6
2012-07-22,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,14.4285714286,9.55463266123,0
2012-10-15,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.64,11.4995652092,7
2011-09-08,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,8.68421052632,6.70035348635,3
2013-02-24,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,10.9545454545,7.2406081875999995,6
2012-03-18,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,11.043478260899999,6.858824845469999,3
2011-11-28,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,9.15789473684,5.92792972944,3
2011-10-30,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,10.4090909091,8.27882606648,1
2012-11-13,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,9.619047619049999,6.967612148189999,7
2012-04-13,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,14.8,10.889412764000001,6
2012-01-16,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,13.857142857100001,8.67825842621,6
2012-04-10,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,10.4736842105,8.63692602886,3
2012-03-13,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,12.2692307692,8.70198916252,1
2012-10-08,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,10.8095238095,7.42037093156,6
2012-09-29,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,6.909090909089999,6.42580026852,4
2012-10-20,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,21.119047619,13.016316928699998,0
2012-12-08,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,13.409090909100001,11.4752698522,5
2012-07-24,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,6.57142857143,5.55689849458,7
2012-07-06,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.875,7.628963688239999,0
2012-01-05,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,9.47368421053,6.47532428234,0
2012-08-22,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,11.086956521700001,8.01086219102,3
2012-06-30,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,12.0454545455,9.1728235915,5
2012-01-09,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,7.77777777778,5.69370710992,0
2012-12-23,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.7,8.52303380629,6
2012-12-03,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,10.1176470588,10.5586596743,3
2012-07-29,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.870967741900001,10.8127761945,7
2012-06-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,15.037037037000001,12.798682268399999,3
2013-01-15,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,10.4,8.586402959880001,6
2011-12-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,15.148148148099999,11.068679664500001,0
2012-04-16,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,9.22222222222,6.539972616919999,6
2012-09-26,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,12.173913043499999,10.645751068400001,0
2011-12-16,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,8.94117647059,7.266967973610001,6
2012-07-05,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.0,7.689631641539999,0
2013-01-12,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,20.0769230769,12.9439777002,7
2011-09-13,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,11.782608695699999,7.9427297903,6
2012-12-05,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.037037037000001,10.5045099526,1
2012-03-21,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,9.95,8.55616121499,0
2013-02-13,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,11.5238095238,10.1420858191,6
2012-05-22,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,13.75,8.62650952974,3
2012-06-10,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.619047619,6.99625750295,3
2013-01-28,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,7.8125,5.34438958161,6
2012-06-26,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,10.285714285700001,6.619236037059999,7
2012-10-09,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,11.5789473684,10.090236146699999,6
2012-09-24,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,12.2592592593,8.32786145137,7
2012-02-11,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.26666666667,9.02747130127,2
2012-01-08,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,12.36,9.55196314901,7
2011-11-22,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,13.28,9.418598621880001,6
2012-06-25,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,10.619047619,9.43120453853,7
2011-09-10,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,13.037037037000001,8.00231448001,3
2012-10-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.1,6.60860682826,5
2012-03-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,9.95,6.715849282030001,7
2011-09-19,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,13.0740740741,8.061904365239998,3
2012-02-07,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,8.555555555560002,6.921596400539999,0
2012-01-29,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,6.53846153846,5.0927298608800005,0
2012-07-15,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,16.935483871,12.27445989,5
2012-04-10,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,10.2631578947,8.12295858295,7
2012-11-17,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,9.5,12.6598865426,4
2012-03-29,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,14.48,11.594251449200002,6
2012-07-26,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,15.34375,10.5512860399,7
2011-09-30,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,12.56,8.08331615118,6
2011-12-29,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.352941176469999,7.3053163558300005,2
2012-12-13,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,12.0,10.573551910299999,3
2013-02-28,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.61538461538,7.478173368080001,6
2012-10-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,11.5714285714,9.13548810175,3
2011-12-26,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,10.0526315789,7.42722981266,2
2012-07-20,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,14.433333333299998,10.1834325672,6
2012-05-16,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,7.0,4.472135955,3
2012-06-30,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,10.25,6.97269109115,5
