DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays
2012-07-11,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,12.208333333299999,8.12392690796,0.46334249770778263,0.4009080765129853,0.6654411119166292,0.078918277171241,3833.4597352605124,0.6622199177864786,2,11,7,2012,0
2012-06-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,13.6153846154,9.83087757253,0.5322707784605702,0.5156577456201634,0.7220418556087321,0.12324027274448535,3825.7988929494127,0.6608401964752163,2,3,6,2012,0
2012-10-24,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,8.72222222222,7.15217412898,0.29256574745223873,0.3355820467943549,0.8199944861253045,0.19994343551138904,156.51256917638386,0.0,2,24,10,2012,0
2012-08-31,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.944444444439998,9.594558643080001,0.35243966786098235,0.49977121795360013,0.9648159529358504,0.3133478890960396,388.234640924886,0.04173325434698252,2,31,8,2012,1
2011-11-27,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.285714285700001,8.53898622287,0.3691577105720631,0.42881041723926083,0.830179216113514,0.20791872926208044,973.7448004122537,0.14718391005814518,2,27,11,2011,2
2012-08-21,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,8.375,6.152235366109999,0.27555611097255994,0.2683612157835895,0.7345952675952238,0.1330703957110857,860.1757255797753,0.12673006614862148,2,21,8,2012,0
2012-02-07,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,11.684210526300001,9.01266165877,0.4376668990644154,0.46065322363191996,0.7713539257516279,0.16185477163641226,2821.5329251956728,0.47997142230952744,2,7,2,2012,0
2012-08-20,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.823529411760001,6.28724198395,0.29752855903680814,0.27743702860347663,0.7125540915147133,0.11581074778165767,1027.6848410103114,0.15689853679516363,2,20,8,2012,0
2012-04-21,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,4.5,3.0276503541000004,0.08572856785812977,0.058311151849423565,0.6728111898000001,0.08468951864287566,2420.4928123669188,0.40774390895382934,2,21,4,2012,0
2012-03-06,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,6.92857142857,5.014813221680001,0.2046988252938317,0.19189807164146025,0.72378747529417,0.12460720439456086,1013.6221962809236,0.1543658478507986,2,6,3,2012,0
2012-10-11,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.6875,6.759869328130001,0.29086478380436886,0.30920937708510177,0.7781144550365469,0.16714869764326745,2420.4928123669188,0.40774390895382934,2,11,10,2012,0
2011-09-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,13.0769230769,8.601967574560001,0.5058927575792616,0.43304433531103537,0.6577975204086903,0.07293285707108377,1503.038669073009,0.24250998529318785,2,23,9,2011,0
2012-12-25,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,17.705882352899998,11.6450780649,0.7326550715250246,0.6376172787892019,0.6576954388829249,0.0728529207197578,487.13881467586566,0.059545942659244996,2,25,12,2012,2
2012-11-28,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,11.25,8.033895584389999,0.4163959010252017,0.39485572549700476,0.7141240519457777,0.11704012702187272,1560.8617188022472,0.25292394380503647,1,28,11,2012,2
2012-08-06,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,10.2727272727,7.69775364996,0.36852150598620875,0.3722586015440369,0.7493388508830514,0.14461556262217046,1054.935853740084,0.16180645703289903,1,6,8,2012,0
2013-01-07,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,9.23529411765,9.417599294439999,0.3176999867685073,0.48787513500091717,1.0197400509899937,0.35635696410152984,591.2192684676628,0.07829088144676259,2,7,1,2013,0
2012-09-28,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,10.0,8.60232526704,0.35516120969796616,0.4330683811692865,0.860232526704,0.2314523899892046,845.501645814704,0.12408725746612233,2,28,9,2012,0
2012-11-21,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,14.48,11.7548571521,0.5746263434147785,0.6449971721818802,0.8117995270787293,0.1935262594304341,799.5642198340215,0.11581390539382498,1,21,11,2012,0
2011-09-20,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,13.0,8.75595035771,0.5021244688833315,0.44339581985093324,0.6735346429007693,0.08525602860437309,841.0684679543131,0.12328884004383246,2,20,9,2011,0
2012-08-30,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,14.8666666667,9.31714523888,0.5935682746003028,0.48112211637229285,0.6267138053044244,0.048592323830996986,882.7930713454393,0.13080346078198446,2,30,8,2012,1
2012-09-18,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.1363636364,7.4148849944199995,0.4108291109063253,0.35324277097685164,0.6658264076600299,0.07921998833472477,1986.4462899651512,0.3295719256760503,2,18,9,2012,0
2011-11-03,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,13.538461538499998,8.972093486939999,0.52850248976464,0.4579260304034335,0.6627114507380036,0.07678077821303586,2377.1599998508937,0.3999396489942337,2,3,11,2011,0
2012-04-26,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.0,8.97085227145,0.4531367158215431,0.4578425897570666,0.7475710226208333,0.14323124023873113,3833.4597352605124,0.6622199177864786,2,26,4,2012,0
2012-01-27,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,10.857142857100001,7.45174955487,0.39715071232025684,0.3557209891241142,0.6863453537407355,0.09528763299861565,4598.323701126353,0.799972278567049,2,27,1,2012,0
2012-04-22,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,8.6875,7.85466952413,0.29086478380436886,0.38280726297427636,0.9041346214825899,0.26583053281039704,591.2192684676628,0.07829088144676259,2,22,4,2012,0
2012-07-25,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,11.043478260899999,8.5038935514,0.40627886506827976,0.4264513142359623,0.7700376050459093,0.16082400849292433,1275.4904022040619,0.20152843517238794,2,25,7,2012,0
2012-10-23,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,16.3548387097,12.3032472329,0.6664704791562441,0.6818626666683955,0.7522695546733204,0.14691049077939378,807.8739736741641,0.11731049597734035,2,23,10,2012,0
2012-07-03,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,8.75,6.163346664380001,0.29392651837073064,0.26910817222837635,0.7043824759291429,0.10941185112086282,1275.4904022040619,0.20152843517238794,2,3,7,2012,1
2011-10-19,DEN,Denver,0.6496383639449108,0.34459434731456895,MSP,Minneapolis,0.881461320896298,0.5675158208024074,10.4210526316,8.308735627,0.3757876320408032,0.41333183298007914,0.7973029137004095,0.18217448572448947,1275.4904022040619,0.20152843517238794,2,19,10,2011,0
2011-10-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,13.12,9.08441889538,0.508002999250746,0.4654771001082312,0.6924099767820123,0.10003661999163238,1408.7645504937798,0.22553117209979162,2,23,10,2011,0
2012-06-05,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,11.8095238095,9.77046082649,0.4438057152371789,0.5115962330290138,0.8273374086963857,0.20569341263996788,5258.1449040785465,0.9188063882336603,2,5,6,2012,0
2012-03-05,ORD,Chicago,0.7473928633272919,0.6710189398000861,BOS,Boston,0.765205407339852,1.0,9.2,6.94792661234,0.3159710072485354,0.32185151817576296,0.7552094143847826,0.14921258860740472,1879.7523868796684,0.3103563034388581,2,5,3,2012,0
2012-11-08,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.266666666669999,4.891197146280001,0.22126135132924102,0.18358798744107632,0.6731005247171226,0.08491608635346348,2420.4928123669188,0.40774390895382934,2,8,11,2012,0
2013-01-21,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.36842105263,5.93680166715,0.2752338231233919,0.2538786966438681,0.7094291300369263,0.11336370345414015,1148.3068853131601,0.1786226238308058,2,21,1,2013,0
2012-07-28,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,14.84375,9.893332309869999,0.592445638591004,0.519856262069815,0.6664981766649263,0.07974602634975914,799.5642198340215,0.11581390539382498,1,28,7,2012,1
2012-12-21,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,12.5,8.52617453339,0.47763059235243727,0.42794915208435713,0.6820939626712,0.09195852239206426,5360.173660023075,0.9371818152717916,2,21,12,2012,2
2012-12-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,12.333333333299999,9.81864538017,0.4694659668405062,0.5148354371288287,0.7961063821780977,0.1812375251586772,807.5231832777396,0.1172473184615949,2,4,12,2012,0
2013-03-05,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,7.61538461538,6.48766087197,0.23834426008885995,0.2909101778634273,0.8519150639965769,0.2249392857214516,2821.5329251956728,0.47997142230952744,2,5,3,2013,0
2012-07-26,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.9545454545,10.0165447551,0.40192224670926474,0.5281392122531412,0.9143733801374041,0.2738481344561067,1027.6848410103114,0.15689853679516363,2,26,7,2012,0
2013-02-04,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,12.291666666700001,9.5575108942,0.4674248104661977,0.49728068497371647,0.7775602083395862,0.16671468709770276,799.5642198340215,0.11581390539382498,1,4,2,2013,0
2012-01-13,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,6.466666666669999,5.06904705988,0.1820711488798103,0.19554393857659505,0.7838732566820702,0.17165820696046907,506.26018847884245,0.06298971109425822,2,13,1,2012,0
2012-04-16,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,5.545454545449999,4.15604707297,0.13694303696795862,0.13416756223054974,0.7494511115197947,0.1447034698672034,323.3318296838956,0.03004422744973377,1,16,4,2012,0
2011-09-27,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,11.782608695699999,8.09577062276,0.4424872042887145,0.39901527171373163,0.6870949237000894,0.09587459412762567,807.8739736741641,0.11731049597734035,2,27,9,2011,0
2012-12-07,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,11.0476190476,8.25515711829,0.40648171290462093,0.40973002053561847,0.7472340495016764,0.1429673687748363,973.7448004122537,0.14718391005814518,2,7,12,2012,0
2012-10-25,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,12.9047619048,10.5920005755,0.4974589685935988,0.5668241996680142,0.8207823324163962,0.20056036945162348,591.2192684676628,0.07829088144676259,2,25,10,2012,0
2012-03-21,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.833333333299999,10.517492432100001,0.3959843372478235,0.5618153936266903,0.9708454552737567,0.31806937433629157,1527.9398870021992,0.24699470637973342,2,21,3,2012,0
2011-12-18,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,16.5483870968,12.2687644303,0.6759519797490063,0.6795445620679704,0.7413873242469919,0.13838900965881895,473.55355045901877,0.05709923017020781,2,18,12,2011,2
2011-11-19,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.541666666700001,8.79712980202,0.4796717487316448,0.44616410583990196,0.7014322765711589,0.10710165668956595,3029.579253321205,0.5174406640701572,2,19,11,2011,0
2013-03-03,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,11.043478260899999,8.58369628407,0.40627886506827976,0.43181604876391533,0.7772638367443541,0.16648260921894964,377.6032638053681,0.03981853831652568,2,3,3,2013,0
2012-10-14,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,9.11111111111,8.817688698689999,0.31161654030965535,0.4475461765927701,0.9677951010758495,0.31568075227167847,1148.3068853131601,0.1786226238308058,2,14,10,2012,0
2011-12-17,BOS,Boston,0.765205407339852,1.0,EWR,Newark,0.6880043406485579,0.9384172867013378,10.7619047619,7.52930781616,0.39248521203052406,0.3609348391809918,0.6996259475196016,0.10568718573027158,356.2123684197035,0.035966027974703205,2,17,12,2011,0
2012-02-08,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,10.1578947368,7.5444104246100006,0.3628961180740806,0.3619501112437783,0.7427139796278973,0.13942786551272024,2679.014872379074,0.4543038538196032,2,8,2,2012,0
2012-05-31,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.5714285714,9.01981944704,0.43214196450794834,0.46113440557382956,0.7794905694992086,0.1682262831155389,823.5052672605634,0.12012569932025531,2,31,5,2012,0
2012-01-27,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.333333333299999,8.386497083610001,0.4204782137787178,0.41855934283171126,0.7399850367912942,0.1372909290621761,2679.014872379074,0.4543038538196032,2,27,1,2012,0
2012-11-08,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,8.4375,6.10975995164,0.2786178455389217,0.2655058082684283,0.7241196979721481,0.12486735595975551,2420.4928123669188,0.40774390895382934,2,8,11,2012,0
2012-10-22,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,7.35294117647,5.4765543052900005,0.22548774571085034,0.2229385918259055,0.7448113855194997,0.14107026821945123,845.501645814704,0.12408725746612233,2,22,10,2012,0
2013-02-21,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.352941176469999,5.57831937584,0.2744754987726387,0.22977974336863197,0.6678269675301879,0.08078655442423577,1013.6221962809236,0.1543658478507986,2,21,2,2013,0
2012-06-15,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.9375,7.646077425710001,0.30311172206981596,0.3687846700728602,0.855505166513007,0.2277505651757692,1027.6848410103114,0.15689853679516363,2,15,6,2012,0
2011-12-13,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.7307692308,9.89770758229,0.4889354584451265,0.5201503895293074,0.7774634354650092,0.16663890775914947,3390.7244973177953,0.5824830927442406,2,13,12,2011,0
2013-02-02,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,11.086956521700001,8.65979762244,0.4084087673719063,0.43693195725373146,0.7810797855561684,0.1694707407400653,807.5231832777396,0.1172473184615949,2,2,2,2013,0
2012-09-17,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,16.1,11.1458976526,0.6539865033748757,0.6040599016926358,0.6922917796645962,0.09994406410326129,5708.968886670745,1.0000000000000002,2,17,9,2012,0
2013-03-04,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,7.6875,5.1214418542699995,0.24187703074258043,0.19906617588783312,0.6662038184416259,0.07951552506975756,5708.968886670745,1.0000000000000002,2,4,3,2013,0
2011-12-29,LGA,New York,0.6919176200316315,0.9441805859593362,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.5,5.33853912602,0.28167958010528354,0.21366052862131366,0.6280634265905882,0.04964916345480663,2571.4703686921193,0.43493503801314476,1,29,12,2011,2
2012-11-11,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,13.9230769231,10.2134150094,0.5473439332491898,0.541373804796952,0.733560194044088,0.13225986704381265,5403.554833417769,0.944994785048431,2,11,11,2012,0
2012-06-15,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.92,9.08258406696,0.4982054486383884,0.4653537538637067,0.702986382891641,0.10831862114910484,2016.491722110575,0.33498312216772885,2,15,6,2012,0
2012-11-13,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.4375,6.217917657869999,0.22963009247713329,0.27277670441023927,0.8360225422346218,0.21249442663951434,4219.517597667142,0.7317491207790822,2,13,11,2012,0
2011-11-15,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,13.392857142899999,9.21889880832,0.5213696575882765,0.47451750521877645,0.6883444443523574,0.09685304856489885,882.7930713454393,0.13080346078198446,2,15,11,2011,0
2012-08-11,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.137931034500001,8.7779111489,0.5578691534027631,0.4448721328895523,0.620876642238511,0.04402145251921569,2377.1599998508937,0.3999396489942337,2,11,8,2012,1
