DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays,PAX
2011-11-24,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,IAH,Houston,0.1935367281207072,0.5262526896201161,12.4285714286,8.358058557889999,0.12428571428599999,0.08358058557889998,0.4906208677134794,0.5365638766537358,0.6724874701735114,0.06724874701735115,0.36514599062499725,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,24,11,2011,2,5
2011-09-24,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.1153846154,8.49624351382,0.131153846154,0.0849624351382,0.49873237142139804,0.5662148424275091,0.6478074233403545,0.06478074233403544,0.3517452648876995,473.55355045901877,0.047355355045901874,0.0829490508460587,2,24,9,2011,0,0
2012-11-27,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,12.782608695699999,10.0361008444,0.12782608695699998,0.100361008444,0.5891225181823279,0.5518483049250281,0.7851371408854979,0.07851371408854979,0.4263122984449705,1544.881662246641,0.1544881662246641,0.2706060749172444,2,27,11,2012,2,6
2011-09-10,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,13.5357142857,8.288689941869999,0.13535714285699998,0.08288689941869999,0.48654890646218046,0.5843612334801257,0.6123570405609629,0.06123570405609628,0.33249648225287004,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,10,9,2011,0,0
2012-07-01,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.037037037000001,10.2450043416,0.14037037037,0.102450043416,0.6013852242108578,0.6060042421265786,0.7298551905644587,0.07298551905644587,0.3962954083035832,3029.579253321205,0.3029579253321205,0.5306701286102019,2,1,7,2012,1,0
2011-11-21,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,7.666666666669999,5.43409714347,0.0766666666667,0.0543409714347,0.3189833425193956,0.33098384728387137,0.7087952795827354,0.07087952795827354,0.3848603371699731,584.4685506498537,0.05844685506498537,0.10237725274952299,2,21,11,2011,0,0
2012-06-25,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.4,7.37991584605,0.094,0.0737991584605,0.4332035592911146,0.4058149779739616,0.7850974304308511,0.07850974304308511,0.42629073653646915,2016.491722110575,0.2016491722110575,0.35321469816005896,2,25,6,2012,0,0
2013-02-22,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.7272727273,10.955241485999998,0.117272727273,0.10955241485999999,0.6430763851011974,0.5062875450557329,0.9341678786489901,0.09341678786489901,0.5072327301077105,3779.583120066245,0.3779583120066245,0.662043040537633,2,22,2,2013,0,6
2012-05-10,ATL,Atlanta,0.3621887489465847,0.7387003640355518,CLT,Charlotte,0.4350230308347669,0.8065405004832809,9.8,8.313590648669999,0.098,0.0831359064867,0.48801058638369316,0.4230837004409387,0.8483255763948978,0.08483255763948978,0.46062223714787365,388.234640924886,0.038823464092488595,0.0680043364452963,2,10,5,2012,0,6
2012-04-29,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,9.055555555560002,6.27293178686,0.09055555555560002,0.0627293178686,0.36822322014858816,0.39094468918314546,0.6927163936406415,0.06927163936406415,0.3761298537098762,823.5052672605634,0.08235052672605635,0.14424763623835418,2,29,4,2012,0,0
2012-08-15,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,16.4545454545,10.3654802985,0.164545454545,0.103654802985,0.6084572036787561,0.7103724469350496,0.6299463164851656,0.06299463164851657,0.34204707444466553,3390.7244973177953,0.3390724497317795,0.5939294055769742,2,15,8,2012,0,7
2012-09-12,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.0,8.37917217366,0.11,0.0837917217366,0.49186024410907414,0.47488986784186993,0.7617429248781818,0.07617429248781818,0.41360975072808503,2679.014872379074,0.2679014872379074,0.46926422714161514,2,12,9,2012,0,0
2012-12-19,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.375,9.863470153969999,0.13375,0.09863470153969998,0.578989038194587,0.5774229074895464,0.7374557124463551,0.07374557124463552,0.4004223254803686,3029.579253321205,0.3029579253321205,0.5306701286102019,2,19,12,2012,2,5
2013-03-05,JFK,New York,0.6855685441510919,0.9460042871958705,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.4285714286,10.8100482357,0.12428571428599999,0.108100482357,0.6345534921404774,0.5365638766537358,0.8697739959738626,0.08697739959738626,0.47226825995403976,4955.860857969598,0.49558608579695984,0.8680833538155205,2,5,3,2013,0,3
2012-11-03,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,10.1052631579,7.21029154012,0.10105263157899999,0.07210291540120001,0.42324655509160314,0.4362624623238589,0.7135184336573367,0.07135184336573366,0.3874249065484922,1986.4462899651512,0.1986446289965151,0.347951850745428,2,3,11,2012,0,2
2011-10-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,11.666666666700001,8.3745646653,0.11666666666700001,0.083745646653,0.4915897818080596,0.5036710719549375,0.7178198284522347,0.07178198284522347,0.3897604698609908,506.26018847884245,0.050626018847884244,0.08867804301068355,2,3,10,2011,0,3
2012-06-18,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,12.3636363636,10.6884247783,0.123636363636,0.106884247783,0.6274141540046405,0.5337605126140855,0.8645049453062191,0.08645049453062191,0.46940728066294074,1013.6221962809236,0.10136221962809236,0.1775490839768843,2,18,6,2012,0,7
2012-09-08,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.157894736800001,9.20303789152,0.11157894736800002,0.0920303789152,0.5402214407405923,0.4817064688138589,0.8248005657525462,0.08248005657525462,0.44784867080432716,823.5052672605634,0.08235052672605635,0.14424763623835418,2,8,9,2012,0,2
2012-05-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,12.625,10.0425724229,0.12625,0.100425724229,0.5895024020318073,0.5450440528639643,0.7954512810217821,0.0795451281021782,0.4319126509936013,353.95533631165074,0.03539553363116507,0.06199987131442647,2,1,5,2012,0,3
2012-07-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.3846153846,9.26963612264,0.123846153846,0.0926963612264,0.5441307794601006,0.5346662148422803,0.748479935369377,0.07484799353693769,0.40640823745439986,3779.583120066245,0.3779583120066245,0.662043040537633,2,23,7,2012,0,3
2012-02-05,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,10.1176470588,9.93656349638,0.101176470588,0.09936563496379999,0.5832796421463169,0.4367970976931105,0.9821022060398421,0.09821022060398421,0.5332600216728003,2016.491722110575,0.2016491722110575,0.35321469816005896,2,5,2,2012,0,5
2013-02-03,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,13.962962962999999,11.6039830081,0.13962962963,0.116039830081,0.6811577321377055,0.6028063305618176,0.8310544859890424,0.08310544859890424,0.4512444127345908,807.8739736741641,0.0807873973674164,0.1415096122804911,2,3,2,2013,0,0
2012-08-09,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,7.0,5.67156650906,0.07,0.0567156650906,0.33292287469593823,0.30220264317209905,0.8102237870085714,0.08102237870085714,0.439933798705347,323.3318296838956,0.03233318296838956,0.0566357666511037,1,9,8,2012,0,7
2012-10-15,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.1666666667,12.9217361205,0.161666666667,0.129217361205,0.7585102860782992,0.6979441997084297,0.799282646627218,0.0799282646627218,0.4339929987346269,872.1623199440232,0.08721623199440233,0.15277055055954866,2,15,10,2012,0,3
2012-09-21,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.434782608699999,7.4700984961,0.11434782608699999,0.074700984961,0.43849731138842,0.49366021834964136,0.6532785757043145,0.06532785757043144,0.35471598098042173,5258.1449040785465,0.5258144904078547,0.921032327983994,2,21,9,2012,0,6
2012-07-16,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,6.466666666669999,5.06904705988,0.0646666666667,0.0506904705988,0.2975547789924348,0.2791776798829401,0.7838732566820702,0.07838732566820703,0.4256260369606088,797.0463706295586,0.07970463706295586,0.1396130170704724,1,16,7,2012,0,3
2011-10-17,DEN,Denver,0.6496383639449108,0.34459434731456895,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.3076923077,8.73507518351,0.133076923077,0.08735075183510001,0.5127518713099402,0.5745171128439929,0.6563929328645339,0.06563929328645339,0.3564070088149403,1544.881662246641,0.1544881662246641,0.2706060749172444,2,17,10,2011,0,3
2012-07-05,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,16.5,9.95824616419,0.165,0.09958246164189999,0.5845524220893628,0.7123348017628048,0.6035300705569696,0.06035300705569696,0.3277036305652488,4598.323701126353,0.4598323701126353,0.8054560801447845,2,5,7,2012,1,6
2012-05-03,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,5.07692307692,3.77406806292,0.0507692307692,0.0377406806292,0.22153907334037493,0.2191799390038071,0.7433770426968141,0.07433770426968142,0.40363747832115504,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,3,5,2012,0,3
2013-02-13,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.666666666669999,7.29221986697,0.08666666666669999,0.0729221986697,0.42805577562183206,0.3741556534513141,0.8414099846500611,0.08414099846500611,0.4568672220577413,1402.5714537480035,0.14025714537480036,0.24567859478490348,2,13,2,2013,0,7
2012-04-01,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.736842105260001,6.894781482819999,0.08736842105260001,0.06894781482819999,0.40472600788405466,0.37718525388383695,0.7891617359857067,0.07891617359857067,0.4284975655761946,473.55355045901877,0.047355355045901874,0.0829490508460587,2,1,4,2012,0,0
2012-08-21,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,8.4375,6.908629868989999,0.084375,0.06908629868989999,0.4055389128418386,0.36426211453779794,0.8188005770654814,0.08188005770654813,0.4445908081525341,845.501645814704,0.0845501645814704,0.14810058744386828,2,21,8,2012,0,6
2012-05-08,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.352941176469999,8.760288069400001,0.09352941176469999,0.08760288069400002,0.514231876249752,0.4037833635660565,0.9366345734579208,0.09366345734579208,0.508572091448293,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,8,5,2012,0,0
2011-12-21,DTW,Detroit,0.7581909654479757,0.7596208255651364,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.708333333299999,9.21000952021,0.12708333333299998,0.09210009520210001,0.5406306777055614,0.5486417033764788,0.7247220606085896,0.07247220606085895,0.3935082309867195,506.26018847884245,0.050626018847884244,0.08867804301068355,2,21,12,2011,2,0
2012-03-02,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,9.77777777778,7.68157119004,0.0977777777778,0.0768157119004,0.45091083013561845,0.422124326970647,0.7856152353448214,0.07856152353448213,0.42657189328161027,799.5642198340215,0.07995642198340215,0.14005405103903049,1,2,3,2012,0,6
2012-06-27,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,9.77272727273,6.84475341781,0.0977272727273,0.0684475341781,0.40178934352650936,0.4219062875455807,0.7003933729850138,0.07003933729850138,0.38029828561684575,477.88487627158105,0.04778848762715811,0.0837077387805253,2,27,6,2012,0,3
2011-11-06,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,10.3888888889,8.8459953644,0.103888888889,0.088459953644,0.5192629234900922,0.44850709740669015,0.8514861848076455,0.08514861848076455,0.4623383784011117,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,6,11,2011,0,6
2012-06-20,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.916666666700001,9.18371274105,0.12916666666700002,0.0918371274105,0.539087047863752,0.5576358296642409,0.7109971154342941,0.07109971154342941,0.3860558858885293,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,20,6,2012,0,0
2012-07-17,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,13.7692307692,9.69662907327,0.137692307692,0.0969662907327,0.5691954102585854,0.5944425618426906,0.7042244578368251,0.07042244578368251,0.3823784809147925,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,17,7,2012,0,3
2012-10-07,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.27777777778,6.59594844944,0.0827777777778,0.06595948449439999,0.38718440762810247,0.3573666177194829,0.7968259871804572,0.07968259871804571,0.4326590863762534,823.5052672605634,0.08235052672605635,0.14424763623835418,2,7,10,2012,0,3
2012-05-02,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,12.090909090899999,11.0190704426,0.12090909090899998,0.110190704426,0.6468231664685972,0.5219863836605058,0.9113516907420387,0.09113516907420387,0.4948440390092425,1013.6221962809236,0.10136221962809236,0.1775490839768843,2,2,5,2012,0,7
2011-11-12,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,9.470588235289998,8.675523378010002,0.09470588235289998,0.08675523378010003,0.5092561601605211,0.4088623995856032,0.9160490523368583,0.09160490523368583,0.4973946036352595,584.4685506498537,0.05844685506498537,0.10237725274952299,2,12,11,2011,0,5
2012-02-05,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,11.142857142899999,10.0463212883,0.11142857142899999,0.100463212883,0.5897224617002996,0.4810572687247833,0.9015929361260195,0.09015929361260196,0.48954524865317356,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,5,2,2012,0,0
2012-02-14,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,10.9047619048,8.93255149386,0.109047619048,0.0893255149386,0.524343797600683,0.4707782672561391,0.819142276726658,0.08191422767266579,0.44477634359640544,807.8739736741641,0.0807873973674164,0.1415096122804911,2,14,2,2012,0,5
2012-08-23,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,15.5588235294,9.96110976071,0.155588235294,0.0996110976071,0.5847205161748126,0.6717025136047038,0.6402225555092554,0.06402225555092554,0.34762684751818074,882.7930713454393,0.08827930713454393,0.15463266464922898,2,23,8,2012,0,6
2011-12-28,DEN,Denver,0.6496383639449108,0.34459434731456895,PHX,Phoenix,0.3528406081525697,0.20173963223618063,8.85,6.36830143428,0.0885,0.0636830143428,0.3738214507480327,0.38207048458186804,0.7195820829694916,0.07195820829694916,0.3907173355276048,845.501645814704,0.0845501645814704,0.14810058744386828,2,28,12,2011,2,0
2011-09-11,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.8076923077,8.148713914570001,0.128076923077,0.08148713914570001,0.4783322662583162,0.5529312097602715,0.6362359212573356,0.06362359212573357,0.34546219229746533,807.5231832777396,0.08075231832777396,0.14144816678947722,2,11,9,2011,0,6
2012-05-28,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,13.2307692308,8.945647846,0.132307692308,0.08945647846,0.5251125579062378,0.5711962046782628,0.6761245464984276,0.06761245464984275,0.3671208435353386,799.5642198340215,0.07995642198340215,0.14005405103903049,1,28,5,2012,1,6
2012-11-27,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,14.9230769231,11.520149571700001,0.149230769231,0.11520149571700002,0.6762366810317471,0.6442561843459107,0.7719687857312806,0.07719687857312806,0.41916216955640123,473.55355045901877,0.047355355045901874,0.0829490508460587,2,27,11,2012,2,0
2012-01-29,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,9.52380952381,7.0400216449899995,0.09523809523809999,0.0704002164499,0.4132516545874299,0.4111600587375703,0.739202272723913,0.07392022727239131,0.40137066951802125,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,29,1,2012,0,7
2012-01-28,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,7.538461538460001,6.527063972610001,0.0753846153846,0.0652706397261,0.3831408655112051,0.32544900033911717,0.8658350167749725,0.08658350167749726,0.4701294803850184,477.88487627158105,0.04778848762715811,0.0837077387805253,2,28,1,2012,0,4
2012-12-18,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,9.78947368421,6.96482389798,0.0978947368421,0.06964823897979999,0.40883752137304635,0.42262926037599546,0.7114605057076726,0.07114605057076726,0.38630749667374603,3029.579253321205,0.3029579253321205,0.5306701286102019,2,18,12,2012,2,2
2013-02-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,12.142857142899999,9.312817588060001,0.12142857142899999,0.09312817588060002,0.5466655461031869,0.524229074892226,0.7669379190139992,0.07669379190139992,0.41643051894184024,2249.1880633960923,0.22491880633960923,0.39397448261585005,2,1,2,2013,0,0
